customer_id,billing_date,amount_due,amount_paid,payment_gap,late_payment
9526-BIHHD,2022-10-10,71.17,71.17,0.0,0
9526-BIHHD,2022-03-30,78.29,78.29,0.0,0
8757-TFHHJ,2022-08-13,96.35,83.03,13.32,1
8757-TFHHJ,2022-06-10,26.5,26.5,0.0,0
4523-WXCEF,2022-05-11,35.84,22.65,13.19,1
1468-DEFNC,2022-09-19,27.41,27.41,0.0,0
5119-KEPFY,2022-06-04,107.87,107.87,0.0,0
8364-TRMMK,2022-02-27,77.07,77.07,0.0,0
0916-KNFAJ,2022-05-03,86.1,86.1,0.0,0
8319-QBEHW,2022-03-24,52.47,52.47,0.0,0
8319-QBEHW,2022-04-20,102.29,102.29,0.0,0
8319-QBEHW,2022-03-29,75.79,75.79,0.0,0
3063-QFSZL,2022-11-10,111.78,111.78,0.0,0
3063-QFSZL,2022-10-29,44.91,44.91,0.0,0
8775-LHDJH,2022-04-12,59.45,34.92,24.53,1
8775-LHDJH,2022-11-12,116.19,116.19,0.0,0
8775-LHDJH,2022-05-11,31.49,16.13,15.36,1
9625-QNLUX,2022-06-15,97.15,97.15,0.0,0
9625-QNLUX,2022-07-13,100.47,100.47,0.0,0
3097-NQYSN,2022-12-10,116.81,116.81,0.0,0
4024-CSNBY,2022-05-24,54.68,54.68,0.0,0
4024-CSNBY,2022-07-08,39.8,39.8,0.0,0
7110-BDTWG,2022-12-13,51.34,51.34,0.0,0
7110-BDTWG,2022-09-19,65.1,40.58,24.52,1
7110-BDTWG,2022-05-16,58.27,58.27,0.0,0
7493-GVFIO,2022-11-13,119.09,119.09,0.0,0
0690-SRQID,2022-08-17,39.53,39.53,0.0,0
0690-SRQID,2022-05-31,79.43,79.43,0.0,0
0690-SRQID,2022-06-27,90.68,90.68,0.0,0
9605-WGJVW,2022-08-27,102.33,102.33,0.0,0
9605-WGJVW,2022-11-11,55.53,48.98,6.55,1
9114-DPSIA,2022-07-27,66.39,66.39,0.0,0
9114-DPSIA,2022-07-08,82.14,82.14,0.0,0
9114-DPSIA,2022-01-08,112.7,112.7,0.0,0
4700-UBQMV,2022-07-19,109.54,109.54,0.0,0
4700-UBQMV,2022-08-24,23.05,23.05,0.0,0
4700-UBQMV,2022-02-07,23.77,23.77,0.0,0
7711-GQBZC,2022-07-08,102.71,102.71,0.0,0
7711-GQBZC,2022-11-04,79.82,79.82,0.0,0
3565-UNOCC,2022-07-03,67.63,67.63,0.0,0
3565-UNOCC,2022-11-07,43.23,43.23,0.0,0
3565-UNOCC,2022-08-20,20.77,20.77,0.0,0
4627-MIHJH,2022-06-10,84.41,84.41,0.0,0
4627-MIHJH,2022-08-21,36.49,20.79,15.7,1
4627-MIHJH,2022-05-22,43.47,43.47,0.0,0
9795-NREXC,2022-04-18,117.75,117.75,0.0,0
8573-CGOCC,2022-08-28,82.15,82.15,0.0,0
8573-CGOCC,2022-01-31,74.38,74.38,0.0,0
7356-AYNJP,2022-01-28,108.77,108.77,0.0,0
9249-FXSCK,2022-04-07,81.66,81.66,0.0,0
5493-SDRDQ,2022-05-04,93.29,93.29,0.0,0
6286-SUUWT,2022-05-04,39.69,39.69,0.0,0
6286-SUUWT,2022-01-09,101.83,101.83,0.0,0
4819-HJPIW,2022-12-03,118.34,118.34,0.0,0
4819-HJPIW,2022-10-02,100.79,100.79,0.0,0
8654-DHAOW,2022-04-18,65.54,47.46,18.08,1
8654-DHAOW,2022-03-16,74.44,38.2,36.24,1
8654-DHAOW,2022-04-12,44.01,44.01,0.0,0
5438-QMDDL,2022-06-11,68.71,68.71,0.0,0
9812-GHVRI,2022-04-10,73.08,73.08,0.0,0
9812-GHVRI,2022-01-01,30.22,30.22,0.0,0
9812-GHVRI,2022-03-24,100.32,77.51,22.81,1
5553-AOINX,2022-05-22,27.62,27.62,0.0,0
5553-AOINX,2022-07-07,89.48,89.48,0.0,0
5553-AOINX,2022-10-01,84.02,84.02,0.0,0
1228-ZLNBX,2022-03-03,56.97,56.97,0.0,0
1228-ZLNBX,2022-11-01,112.07,112.07,0.0,0
4226-KKDON,2022-05-30,70.65,70.65,0.0,0
4226-KKDON,2022-06-18,26.63,26.63,0.0,0
4226-KKDON,2022-11-02,40.17,40.17,0.0,0
3831-YCPUO,2022-03-04,42.85,42.85,0.0,0
3831-YCPUO,2022-03-14,63.06,63.06,0.0,0
7445-WMRBW,2022-12-27,27.59,27.59,0.0,0
3308-DGHKL,2022-12-12,117.76,117.76,0.0,0
3308-DGHKL,2022-06-03,75.65,75.65,0.0,0
3308-DGHKL,2022-10-01,88.45,88.45,0.0,0
9924-JPRMC,2022-11-13,43.17,43.17,0.0,0
0080-EMYVY,2022-03-19,63.55,63.55,0.0,0
0080-EMYVY,2022-01-09,62.89,62.89,0.0,0
0080-EMYVY,2022-01-03,86.81,86.81,0.0,0
6218-KNUBD,2022-07-28,69.33,69.33,0.0,0
6218-KNUBD,2022-11-30,116.27,116.27,0.0,0
7337-CINUD,2022-12-17,29.73,20.91,8.82,1
7337-CINUD,2022-03-11,112.59,112.59,0.0,0
7609-NRNCA,2022-09-26,114.31,114.31,0.0,0
0623-EJQEG,2022-02-19,60.36,60.36,0.0,0
7153-CHRBV,2022-02-10,94.34,94.34,0.0,0
7153-CHRBV,2022-08-12,83.46,83.46,0.0,0
7153-CHRBV,2022-10-16,21.86,21.86,0.0,0
0871-URUWO,2022-03-21,118.6,118.6,0.0,0
9190-MFJLN,2022-08-20,113.33,113.33,0.0,0
9190-MFJLN,2022-07-02,46.62,46.62,0.0,0
6198-PNNSZ,2022-10-10,77.13,77.13,0.0,0
6198-PNNSZ,2022-05-22,40.07,40.07,0.0,0
6198-PNNSZ,2022-09-23,63.4,63.4,0.0,0
3317-VLGQT,2022-02-07,44.9,44.9,0.0,0
3317-VLGQT,2022-12-17,47.67,29.93,17.74,1
4132-POCZS,2022-11-18,49.26,49.26,0.0,0
4132-POCZS,2022-04-26,75.77,75.77,0.0,0
4132-POCZS,2022-01-19,41.95,41.95,0.0,0
5614-DNZCE,2022-04-27,119.69,119.69,0.0,0
5614-DNZCE,2022-01-23,48.34,48.34,0.0,0
5614-DNZCE,2022-04-27,86.88,86.88,0.0,0
1095-JUDTC,2022-04-10,38.62,38.62,0.0,0
1095-JUDTC,2022-12-18,74.77,74.77,0.0,0
1095-JUDTC,2022-01-26,52.53,52.53,0.0,0
3896-RCYYE,2022-07-13,39.83,39.83,0.0,0
3896-RCYYE,2022-08-04,65.78,65.78,0.0,0
9638-JIQYA,2022-04-15,103.32,68.78,34.54,1
3258-SANFR,2022-08-02,63.63,63.63,0.0,0
3726-TBHQT,2022-10-04,93.47,93.47,0.0,0
3190-ITQXP,2022-06-24,31.23,26.43,4.8,1
3190-ITQXP,2022-02-26,52.15,52.15,0.0,0
0870-VEMYL,2022-06-11,26.41,26.41,0.0,0
0870-VEMYL,2022-06-19,36.83,36.83,0.0,0
4833-QTJNO,2022-12-10,62.32,62.32,0.0,0
4833-QTJNO,2022-08-18,64.11,64.11,0.0,0
3039-MJSLN,2022-08-13,35.02,35.02,0.0,0
3039-MJSLN,2022-09-08,115.13,115.13,0.0,0
0178-CIIKR,2022-06-23,96.05,96.05,0.0,0
0178-CIIKR,2022-11-02,111.77,111.77,0.0,0
0178-CIIKR,2022-09-27,90.69,90.69,0.0,0
5385-SUIRI,2022-01-02,56.5,56.5,0.0,0
5385-SUIRI,2022-07-07,57.54,57.54,0.0,0
3982-XWFZQ,2022-08-11,87.69,87.69,0.0,0
3982-XWFZQ,2022-04-21,76.82,76.82,0.0,0
5774-QPLTF,2022-03-18,50.3,50.3,0.0,0
5774-QPLTF,2022-12-14,68.34,68.34,0.0,0
2322-VCZHZ,2022-10-16,54.05,54.05,0.0,0
5010-IPEAQ,2022-12-25,83.8,83.8,0.0,0
5010-IPEAQ,2022-08-21,38.82,38.82,0.0,0
4009-ALQFH,2022-04-04,87.99,87.99,0.0,0
6383-ZTSIW,2022-07-11,55.53,55.53,0.0,0
6383-ZTSIW,2022-11-03,75.89,75.89,0.0,0
6383-ZTSIW,2022-02-12,111.39,111.39,0.0,0
8990-YOZLV,2022-10-27,63.09,53.06,10.03,1
3069-SSVSN,2022-05-04,84.55,84.55,0.0,0
3069-SSVSN,2022-09-25,50.11,50.11,0.0,0
3069-SSVSN,2022-11-12,55.14,55.14,0.0,0
5222-IMUKT,2022-01-11,56.85,56.85,0.0,0
3627-FCRDW,2022-01-14,33.88,24.86,9.02,1
3627-FCRDW,2022-08-07,82.03,82.03,0.0,0
3627-FCRDW,2022-12-03,46.82,46.82,0.0,0
7562-GSUHK,2022-11-07,44.55,44.55,0.0,0
7562-GSUHK,2022-08-05,47.47,47.47,0.0,0
6685-XSHHU,2022-12-14,65.1,65.1,0.0,0
6685-XSHHU,2022-03-18,52.89,52.89,0.0,0
6685-XSHHU,2022-10-26,23.94,23.94,0.0,0
8901-UPRHR,2022-03-14,107.23,107.23,0.0,0
4903-UYAVB,2022-07-28,84.42,84.42,0.0,0
4903-UYAVB,2022-01-01,76.21,76.21,0.0,0
0118-JPNOY,2022-08-12,88.94,88.94,0.0,0
0118-JPNOY,2022-05-13,79.03,79.03,0.0,0
6776-TLWOI,2022-12-11,93.97,93.97,0.0,0
3845-FXCYS,2022-11-15,50.47,50.47,0.0,0
3845-FXCYS,2022-10-08,96.21,63.31,32.9,1
3845-FXCYS,2022-04-23,87.23,50.2,37.03,1
5857-XRECV,2022-08-02,69.25,69.25,0.0,0
5857-XRECV,2022-06-17,74.77,74.77,0.0,0
0725-CXOTM,2022-04-06,31.99,31.99,0.0,0
4343-EJVQB,2022-01-14,31.95,31.95,0.0,0
4343-EJVQB,2022-03-20,37.2,37.2,0.0,0
9000-PLFUZ,2022-05-08,21.94,16.87,5.07,1
9000-PLFUZ,2022-07-03,61.38,61.38,0.0,0
3427-GGZZI,2022-05-30,45.18,45.18,0.0,0
7779-ORAEL,2022-09-16,74.34,74.34,0.0,0
0644-OQMDK,2022-08-04,59.65,59.65,0.0,0
0644-OQMDK,2022-08-04,31.66,31.66,0.0,0
4077-CROMM,2022-01-05,90.36,90.36,0.0,0
4077-CROMM,2022-10-15,114.02,114.02,0.0,0
3154-CFSZG,2022-09-08,33.19,33.19,0.0,0
3154-CFSZG,2022-06-21,95.79,95.79,0.0,0
3154-CFSZG,2022-06-15,50.98,35.62,15.36,1
2868-MZAGQ,2022-06-28,26.04,26.04,0.0,0
2868-MZAGQ,2022-01-13,27.74,27.74,0.0,0
4847-QNOKA,2022-02-15,64.71,64.71,0.0,0
2220-IAHLS,2022-12-10,71.05,71.05,0.0,0
2220-IAHLS,2022-10-22,76.71,76.71,0.0,0
2220-IAHLS,2022-02-01,70.7,70.7,0.0,0
1658-XUHBX,2022-09-21,25.04,25.04,0.0,0
6379-RXJRQ,2022-01-16,104.01,104.01,0.0,0
2378-HTWFW,2022-09-08,104.66,104.66,0.0,0
8650-RHRKE,2022-12-27,25.74,13.9,11.84,1
8650-RHRKE,2022-03-07,93.08,93.08,0.0,0
8650-RHRKE,2022-03-03,69.74,69.74,0.0,0
4377-VDHYI,2022-02-25,71.64,71.64,0.0,0
4377-VDHYI,2022-05-24,32.84,32.84,0.0,0
0475-RIJEP,2022-10-22,60.61,60.61,0.0,0
0475-RIJEP,2022-01-16,48.93,48.93,0.0,0
0475-RIJEP,2022-04-11,104.66,93.1,11.56,1
1260-TTRXI,2022-05-05,96.26,96.26,0.0,0
1260-TTRXI,2022-08-07,104.97,104.97,0.0,0
3719-TDVQB,2022-07-29,97.46,97.46,0.0,0
3719-TDVQB,2022-12-07,50.05,50.05,0.0,0
6328-ZPBGN,2022-09-17,107.83,107.83,0.0,0
6328-ZPBGN,2022-08-11,41.92,41.92,0.0,0
6328-ZPBGN,2022-11-30,39.97,39.97,0.0,0
0201-MIBOL,2022-07-08,45.01,45.01,0.0,0
0201-MIBOL,2022-01-11,65.62,65.62,0.0,0
0201-MIBOL,2022-06-28,84.62,84.62,0.0,0
4937-QPZPO,2022-10-17,58.55,58.55,0.0,0
4937-QPZPO,2022-07-12,78.51,78.51,0.0,0
2925-VDZHY,2022-11-04,27.26,27.26,0.0,0
6981-TDRFT,2022-04-06,63.61,50.98,12.63,1
3413-CSSTH,2022-02-26,108.63,108.63,0.0,0
3413-CSSTH,2022-07-17,92.75,92.75,0.0,0
3413-CSSTH,2022-04-07,111.42,111.42,0.0,0
8033-VCZGH,2022-03-13,54.19,38.3,15.89,1
4789-KWMXN,2022-10-01,62.13,62.13,0.0,0
4789-KWMXN,2022-02-28,23.98,23.98,0.0,0
4789-KWMXN,2022-07-16,32.43,32.43,0.0,0
0224-NIJLP,2022-10-02,55.21,55.21,0.0,0
0224-NIJLP,2022-02-21,92.58,92.58,0.0,0
0224-NIJLP,2022-05-25,87.9,87.9,0.0,0
7542-CYDDM,2022-03-20,105.37,105.37,0.0,0
7542-CYDDM,2022-08-11,114.63,114.63,0.0,0
7542-CYDDM,2022-08-26,40.03,40.03,0.0,0
4718-WXBGI,2022-10-10,23.17,20.68,2.49,1
2867-UIMSS,2022-10-05,119.8,119.8,0.0,0
2867-UIMSS,2022-05-29,30.88,30.88,0.0,0
2867-UIMSS,2022-09-20,78.11,78.11,0.0,0
8495-PRWFH,2022-02-27,28.04,15.35,12.69,1
8495-PRWFH,2022-03-11,84.53,84.53,0.0,0
0439-IFYUN,2022-06-23,54.99,54.99,0.0,0
0439-IFYUN,2022-01-18,57.69,57.69,0.0,0
0439-IFYUN,2022-06-20,117.06,117.06,0.0,0
5716-LIBJC,2022-12-27,52.61,52.61,0.0,0
5716-LIBJC,2022-08-21,32.4,23.31,9.09,1
2868-LLSKM,2022-07-17,102.12,102.12,0.0,0
8111-RKSPX,2022-03-03,116.64,116.64,0.0,0
2988-QRAJY,2022-09-10,47.32,47.32,0.0,0
2988-QRAJY,2022-03-19,61.76,61.76,0.0,0
2988-QRAJY,2022-08-22,119.6,119.6,0.0,0
1585-MQSSU,2022-01-08,41.18,41.18,0.0,0
0071-NDAFP,2022-07-24,58.95,58.95,0.0,0
2856-NNASM,2022-03-07,107.24,107.24,0.0,0
7328-ZJAJO,2022-03-20,108.27,108.27,0.0,0
7328-ZJAJO,2022-06-28,49.72,49.72,0.0,0
6458-CYIDZ,2022-10-22,41.07,41.07,0.0,0
8559-CIZFV,2022-05-19,94.15,94.15,0.0,0
1090-PYKCI,2022-05-23,49.55,28.53,21.02,1
3058-WQDRE,2022-03-08,48.09,48.09,0.0,0
7547-EKNFS,2022-11-24,30.61,30.61,0.0,0
7547-EKNFS,2022-09-14,80.31,80.31,0.0,0
7547-EKNFS,2022-07-23,44.9,23.78,21.12,1
2279-AXJJK,2022-01-21,100.16,66.05,34.11,1
2279-AXJJK,2022-08-12,76.87,76.87,0.0,0
6769-DYBQN,2022-10-16,59.93,59.93,0.0,0
0909-SELIE,2022-12-22,25.81,25.81,0.0,0
0909-SELIE,2022-06-06,92.07,92.07,0.0,0
3417-TSCIC,2022-08-29,68.53,68.53,0.0,0
1042-HFUCW,2022-05-26,58.32,58.32,0.0,0
1042-HFUCW,2022-08-25,90.39,72.68,17.71,1
4439-JMPMT,2022-06-16,98.27,60.97,37.3,1
4439-JMPMT,2022-11-16,88.26,88.26,0.0,0
4439-JMPMT,2022-06-12,75.29,75.29,0.0,0
6537-OTKMY,2022-07-21,89.02,60.28,28.74,1
6537-OTKMY,2022-08-01,54.89,54.89,0.0,0
6537-OTKMY,2022-09-30,24.23,24.23,0.0,0
8999-EXMNO,2022-05-05,69.59,69.59,0.0,0
6725-TPKJO,2022-03-04,35.54,35.54,0.0,0
6725-TPKJO,2022-03-12,84.07,45.34,38.73,1
2446-BEGGB,2022-09-21,110.84,110.84,0.0,0
7162-WPHPM,2022-05-04,48.51,48.51,0.0,0
7162-WPHPM,2022-11-15,105.36,105.36,0.0,0
1599-MMYRQ,2022-11-15,107.45,107.45,0.0,0
8821-KVZKQ,2022-05-10,81.3,62.51,18.79,1
8821-KVZKQ,2022-03-08,53.47,53.47,0.0,0
8821-KVZKQ,2022-04-02,81.9,81.9,0.0,0
1496-GGSUK,2022-09-30,49.29,49.29,0.0,0
1496-GGSUK,2022-05-24,106.23,106.23,0.0,0
6434-TTGJP,2022-03-30,99.28,99.28,0.0,0
0042-JVWOJ,2022-07-27,98.77,69.13,29.64,1
0042-JVWOJ,2022-08-30,63.54,63.54,0.0,0
0130-SXOUN,2022-10-02,62.52,62.52,0.0,0
2575-GFSOE,2022-05-21,64.67,64.67,0.0,0
2575-GFSOE,2022-03-13,39.08,39.08,0.0,0
2575-GFSOE,2022-07-30,108.02,108.02,0.0,0
2330-PQGDQ,2022-07-22,61.19,42.21,18.98,1
1452-UZOSF,2022-05-29,105.91,83.4,22.51,1
1452-UZOSF,2022-03-04,39.95,39.95,0.0,0
1452-UZOSF,2022-07-05,105.49,105.49,0.0,0
2097-YVPKN,2022-03-14,43.83,43.83,0.0,0
2842-JTCCU,2022-08-12,100.42,100.42,0.0,0
2842-JTCCU,2022-08-17,21.03,21.03,0.0,0
8597-CTXVJ,2022-08-17,54.37,54.37,0.0,0
6631-HMANX,2022-09-06,101.17,101.17,0.0,0
9962-BFPDU,2022-08-23,54.25,31.95,22.3,1
9962-BFPDU,2022-02-04,85.11,85.11,0.0,0
9962-BFPDU,2022-11-18,48.54,48.54,0.0,0
3296-SILRA,2022-02-19,108.77,108.77,0.0,0
9681-OXGVC,2022-02-06,80.77,80.77,0.0,0
9681-OXGVC,2022-10-14,80.87,65.78,15.09,1
9681-OXGVC,2022-09-29,79.43,79.43,0.0,0
6394-HHHZM,2022-06-12,77.16,77.16,0.0,0
6394-HHHZM,2022-08-05,36.79,24.75,12.04,1
6394-HHHZM,2022-06-06,36.29,36.29,0.0,0
5995-LFTLE,2022-07-17,101.13,101.13,0.0,0
5180-UCIIQ,2022-01-20,36.5,36.5,0.0,0
5180-UCIIQ,2022-08-07,32.44,32.44,0.0,0
5180-UCIIQ,2022-08-29,55.93,55.93,0.0,0
1932-UEDCX,2022-04-14,54.53,54.53,0.0,0
1932-UEDCX,2022-05-16,54.35,33.91,20.44,1
7153-OANIO,2022-10-16,49.57,49.57,0.0,0
5188-HGMLP,2022-11-09,63.29,63.29,0.0,0
0665-XHDJU,2022-10-06,84.49,84.49,0.0,0
0665-XHDJU,2022-06-08,57.99,57.99,0.0,0
6521-YYTYI,2022-01-18,38.18,38.18,0.0,0
6521-YYTYI,2022-05-05,53.37,53.37,0.0,0
8878-HMWBV,2022-08-20,111.22,111.22,0.0,0
8878-HMWBV,2022-09-28,81.26,81.26,0.0,0
8878-HMWBV,2022-10-28,104.85,104.85,0.0,0
8265-HKSOW,2022-08-02,23.94,23.94,0.0,0
3544-FBCAS,2022-10-25,112.01,112.01,0.0,0
5331-RGMTT,2022-03-13,53.5,53.5,0.0,0
4759-PXTAN,2022-11-29,85.03,85.03,0.0,0
4759-PXTAN,2022-03-07,64.52,64.52,0.0,0
7054-DMVAS,2022-06-27,76.05,76.05,0.0,0
3428-MMGUB,2022-10-09,84.95,84.95,0.0,0
3428-MMGUB,2022-05-20,29.22,24.3,4.92,1
3428-MMGUB,2022-03-23,72.07,72.07,0.0,0
6549-BTYPG,2022-01-22,110.67,110.67,0.0,0
7823-JSOAG,2022-10-24,30.72,30.72,0.0,0
3705-RHRFR,2022-04-25,32.83,32.83,0.0,0
9374-YOLBJ,2022-12-11,56.92,56.92,0.0,0
9374-YOLBJ,2022-04-24,41.06,41.06,0.0,0
9074-KGVOX,2022-02-22,91.17,91.17,0.0,0
6128-DAFVY,2022-06-05,26.6,26.6,0.0,0
9933-QRGTX,2022-12-01,85.16,85.16,0.0,0
9933-QRGTX,2022-01-09,99.46,99.46,0.0,0
9933-QRGTX,2022-11-24,74.22,74.22,0.0,0
4476-OSWTN,2022-07-28,31.73,31.73,0.0,0
4476-OSWTN,2022-03-28,74.3,74.3,0.0,0
4476-OSWTN,2022-03-31,20.95,20.95,0.0,0
3751-KTZEL,2022-04-25,65.36,65.36,0.0,0
1977-STDKI,2022-11-29,57.45,57.45,0.0,0
1977-STDKI,2022-09-06,42.92,42.92,0.0,0
5066-GFJMM,2022-02-28,97.45,97.45,0.0,0
5066-GFJMM,2022-02-18,24.48,24.48,0.0,0
5066-GFJMM,2022-08-23,72.12,72.12,0.0,0
2661-GKBTK,2022-01-29,83.11,83.11,0.0,0
0458-HEUZG,2022-07-04,115.28,115.28,0.0,0
7268-WNTCP,2022-01-22,42.21,42.21,0.0,0
7268-WNTCP,2022-11-09,66.61,66.61,0.0,0
7268-WNTCP,2022-12-12,27.56,27.56,0.0,0
0824-VWDPO,2022-04-30,60.53,60.53,0.0,0
8409-WQJUX,2022-12-18,36.12,36.12,0.0,0
2578-JQPHZ,2022-05-23,119.54,119.54,0.0,0
2578-JQPHZ,2022-11-03,96.09,96.09,0.0,0
2578-JQPHZ,2022-06-11,115.79,115.79,0.0,0
3278-FSIXX,2022-12-19,101.28,101.28,0.0,0
3278-FSIXX,2022-02-02,93.54,71.04,22.5,1
5813-UECBU,2022-07-18,65.11,65.11,0.0,0
0328-GRPMV,2022-04-30,45.83,45.83,0.0,0
0328-GRPMV,2022-09-03,116.01,116.01,0.0,0
0328-GRPMV,2022-08-02,30.09,30.09,0.0,0
9746-UGFAC,2022-11-09,89.41,89.41,0.0,0
9746-UGFAC,2022-06-23,107.28,107.28,0.0,0
2946-KIQSP,2022-04-01,90.38,90.38,0.0,0
2946-KIQSP,2022-06-15,59.78,59.78,0.0,0
2946-KIQSP,2022-01-14,103.54,103.54,0.0,0
0625-AFOHS,2022-02-05,95.7,95.7,0.0,0
0625-AFOHS,2022-07-16,25.11,25.11,0.0,0
6726-WEXXK,2022-04-18,40.55,40.55,0.0,0
4636-OLWOE,2022-04-07,76.18,76.18,0.0,0
4342-HENTK,2022-06-15,88.28,83.49,4.79,1
4685-ERGHK,2022-06-27,94.33,68.2,26.13,1
4685-ERGHK,2022-05-28,27.86,27.86,0.0,0
4685-ERGHK,2022-10-28,27.15,27.15,0.0,0
0885-HMGPY,2022-01-14,104.45,104.45,0.0,0
0885-HMGPY,2022-07-07,25.04,25.04,0.0,0
5003-OKNNK,2022-08-18,21.06,21.06,0.0,0
5003-OKNNK,2022-06-27,87.34,87.34,0.0,0
4195-SMMNX,2022-10-29,95.95,52.68,43.27,1
4195-SMMNX,2022-02-26,115.28,115.28,0.0,0
7208-PSIHR,2022-09-08,51.8,51.8,0.0,0
4012-ZTHBR,2022-12-04,36.19,36.19,0.0,0
4012-ZTHBR,2022-11-16,41.53,41.53,0.0,0
4012-ZTHBR,2022-09-22,54.81,54.81,0.0,0
0489-WMEMG,2022-01-02,102.87,102.87,0.0,0
7435-ZNUYY,2022-11-14,20.69,20.69,0.0,0
7435-ZNUYY,2022-07-02,24.16,19.98,4.18,1
7435-ZNUYY,2022-12-12,106.2,106.2,0.0,0
1354-YZFNB,2022-07-09,102.72,102.72,0.0,0
1354-YZFNB,2022-01-01,72.37,72.37,0.0,0
6956-SMUCM,2022-08-23,70.29,70.29,0.0,0
6956-SMUCM,2022-09-29,49.77,49.77,0.0,0
6956-SMUCM,2022-09-15,69.5,69.5,0.0,0
2985-FMWYF,2022-07-08,87.41,87.41,0.0,0
2985-FMWYF,2022-01-13,22.04,19.71,2.33,1
2812-ENYMO,2022-10-08,54.75,54.75,0.0,0
2717-HVIZY,2022-03-21,45.81,45.81,0.0,0
2717-HVIZY,2022-12-12,96.39,96.39,0.0,0
2717-HVIZY,2022-07-21,48.86,48.86,0.0,0
3223-WZWJM,2022-07-11,107.56,107.56,0.0,0
3223-WZWJM,2022-03-10,68.7,68.7,0.0,0
3422-GALYP,2022-03-19,75.21,75.21,0.0,0
9053-JZFKV,2022-08-03,52.84,52.84,0.0,0
9053-JZFKV,2022-11-18,24.31,24.31,0.0,0
9053-JZFKV,2022-12-26,63.84,63.84,0.0,0
2530-ENDWQ,2022-07-22,26.89,26.89,0.0,0
2530-ENDWQ,2022-08-18,90.34,90.34,0.0,0
2530-ENDWQ,2022-05-24,104.48,104.48,0.0,0
2890-WFBHU,2022-06-24,97.36,97.36,0.0,0
2890-WFBHU,2022-03-24,102.8,102.8,0.0,0
2890-WFBHU,2022-06-28,97.11,97.11,0.0,0
0327-WFZSY,2022-11-13,45.56,45.56,0.0,0
0327-WFZSY,2022-09-03,88.44,88.44,0.0,0
0327-WFZSY,2022-08-11,117.56,117.56,0.0,0
7977-HXJKU,2022-02-23,57.24,57.24,0.0,0
6615-ZGEDR,2022-09-05,85.66,85.66,0.0,0
6615-ZGEDR,2022-03-12,65.6,49.69,15.91,1
7033-CLAMM,2022-02-04,93.33,93.33,0.0,0
7033-CLAMM,2022-09-18,47.69,47.69,0.0,0
4023-RTIQM,2022-08-03,115.19,115.19,0.0,0
4023-RTIQM,2022-11-03,58.42,58.42,0.0,0
0864-FVJNJ,2022-01-18,24.05,24.05,0.0,0
0864-FVJNJ,2022-12-06,22.3,22.3,0.0,0
0864-FVJNJ,2022-05-10,70.9,70.9,0.0,0
7356-IWLFW,2022-12-10,74.45,74.45,0.0,0
7356-IWLFW,2022-04-09,114.01,114.01,0.0,0
7356-IWLFW,2022-06-06,63.58,63.58,0.0,0
9541-PWTWO,2022-07-30,104.56,104.56,0.0,0
3967-VQOGC,2022-08-24,65.33,65.33,0.0,0
7872-RDDLZ,2022-02-06,91.56,91.56,0.0,0
7872-RDDLZ,2022-03-30,57.27,57.27,0.0,0
7872-RDDLZ,2022-02-17,29.82,29.82,0.0,0
9250-WYPLL,2022-04-09,31.81,31.81,0.0,0
6308-CQRBU,2022-12-20,49.47,29.27,20.2,1
6308-CQRBU,2022-09-08,55.48,55.48,0.0,0
2754-XBHTB,2022-04-04,62.84,62.84,0.0,0
2754-XBHTB,2022-12-31,85.47,85.47,0.0,0
2754-XBHTB,2022-01-01,44.7,44.7,0.0,0
1597-LHYNC,2022-06-14,42.96,42.96,0.0,0
0186-CAERR,2022-12-23,57.95,54.03,3.92,1
0186-CAERR,2022-11-08,45.06,45.06,0.0,0
0186-CAERR,2022-07-09,84.0,55.57,28.43,1
3043-SUDUA,2022-03-22,78.1,78.1,0.0,0
3043-SUDUA,2022-04-03,60.08,60.08,0.0,0
3043-SUDUA,2022-01-08,32.93,32.93,0.0,0
5442-BHQNG,2022-12-13,115.2,115.2,0.0,0
5442-BHQNG,2022-11-29,35.48,24.35,11.13,1
5442-BHQNG,2022-10-24,26.86,14.21,12.65,1
2169-RRLFW,2022-10-30,27.1,27.1,0.0,0
2169-RRLFW,2022-06-16,25.68,13.58,12.1,1
2169-RRLFW,2022-07-03,48.68,48.68,0.0,0
5872-OEQNH,2022-01-27,44.04,44.04,0.0,0
5872-OEQNH,2022-08-22,22.05,22.05,0.0,0
3162-KKZXO,2022-07-21,43.44,43.44,0.0,0
3162-KKZXO,2022-06-26,83.81,83.81,0.0,0
7055-VKGDA,2022-07-31,72.15,72.15,0.0,0
7055-VKGDA,2022-09-24,22.96,22.96,0.0,0
7055-VKGDA,2022-08-09,49.17,49.17,0.0,0
0754-UKWQP,2022-05-16,73.95,73.95,0.0,0
0754-UKWQP,2022-04-16,98.58,98.58,0.0,0
0754-UKWQP,2022-04-25,46.56,46.56,0.0,0
8873-GLDMH,2022-11-24,106.82,79.1,27.72,1
8873-GLDMH,2022-07-20,89.51,89.51,0.0,0
8873-GLDMH,2022-10-23,102.52,102.52,0.0,0
5696-JVVQY,2022-12-15,75.99,75.99,0.0,0
5696-JVVQY,2022-08-27,78.5,78.5,0.0,0
5696-JVVQY,2022-05-19,114.14,114.14,0.0,0
8946-BFWSG,2022-02-02,67.52,67.52,0.0,0
8946-BFWSG,2022-04-20,45.31,45.31,0.0,0
